,0,1,2,3,4,5,6,7,8,9
326,1003252,1003246,54540,1003246,1003246,54540,54540,1003246,1003246,1003252
327,1002392,1003252,1003246,1003252,54540,1003246,1003246,1003252,1003252,1002392
328,1002029,1002392,1003252,1002392,1003252,1003252,1003252,1002392,1002392,1002029
329,1000603,1002029,1002392,1002029,1002392,1002392,1002392,1002029,1002029,1000603
330,1002640,1000603,1002029,1000603,1002029,1002029,1002029,1000603,1000603,1002640
331,55806,1002640,1000603,1002640,1000603,1000603,1000603,1002640,1002640,1000825
332,1000825,1000825,1002640,1000825,1002640,1002640,1002640,1000825,1000825,1002650
333,1002650,1002650,1000825,1002650,1000825,1000825,1000825,1002650,1002650,55479
334,1000708,55479,1002650,55479,1002650,1002650,1002650,55479,2497,1000708
335,34614,1000708,55479,1000708,55479,55479,55479,1000708,55479,1002973
336,1002973,1002973,1000708,1002973,1000708,1000708,1000708,1002973,1000708,1002892
337,1002892,1002892,1002973,1002892,1002973,1002973,12093,1002892,1002973,1003072
338,1003072,1003072,1002892,1003072,1002892,1002892,1002973,1003072,1002892,1003203
339,1003203,1003203,1003072,1003203,1003072,1003072,1002892,1003203,1003072,1000415
340,55479,1000415,1003203,1000415,1003203,1003203,1003072,1000415,1003203,1003263
341,1000415,1003263,1000415,1003263,1000415,1000415,1003203,1003263,1000415,19496
342,1003263,19496,1003263,19496,1003263,1003263,1000415,19496,1003263,54762
343,19496,54762,19496,54762,19496,19496,1003263,54762,19496,6297
344,54762,6297,54762,6297,54762,54762,19496,6297,54762,12093
345,6297,12093,6297,1003264,6297,6297,54762,12093,6297,1003264
346,1003264,1003264,1003264,1003105,1003264,12093,6297,1003264,12093,1003105
347,1003105,1003105,1003105,1002898,1003105,1003264,1003264,1003105,1003264,52566
348,1002898,52566,52566,53460,1002898,1003105,1003105,11168,1003105,1002898
349,19397,1002898,1002898,4274,53460,52566,52566,52566,52566,4274
350,52089,53460,53460,52566,1003130,1002898,1002898,1002898,1002898,53460
351,24628,1003130,1003130,1003130,19397,53460,53460,53460,53460,1003130
352,1003130,52089,52089,52089,52566,1003130,1003130,1003130,1003130,52089
353,52566,1002987,1002987,1002987,52089,52089,52089,52089,52089,1002987
354,53460,1003138,1003138,1003138,1002987,1002987,1002987,1002987,1002987,1003138
355,1002987,1003154,1003154,1003154,1003138,1003138,1003138,1003138,1003138,1003154
356,1003138,1003193,1003193,1003193,1003154,1003154,1003154,1003154,1003154,1003193
357,1003154,1003240,19397,1003240,1003193,1003193,1003193,1003193,1003193,19397
358,52166,19397,1003240,1001653,1003240,1003240,1003240,1003240,1003240,1003240
359,1003193,52166,52166,1000158,1001653,19397,19397,19397,19397,52166
360,1003240,1001653,1001653,1003176,52166,52166,52166,52166,52166,1001653
361,1001653,1000158,1000158,1003189,1000158,1001653,1001653,1001653,1001653,1000158
362,1003176,1003176,1003176,53411,24628,1000158,1000158,1000158,1000158,1003176
363,1003189,1003189,1003189,52166,1003176,1003176,1003176,1003176,1003176,1003189
364,53411,53411,53411,24628,1003189,1003189,1003189,1003189,1003189,53411
365,1003198,24628,24628,1003198,53411,53411,53411,53411,53411,34614
366,1003227,34614,1003198,1003227,1003198,24628,24628,24628,24628,1003198
367,14473,1003198,1003227,14473,1003227,34614,1003198,34614,34614,1003227
368,14778,1003227,14473,4410,14473,1003198,1003227,1003198,1003198,14778
369,54540,14473,4410,14778,4410,1003227,14473,1003227,1003227,24628
370,1000419,14778,55711,55711,14778,14473,14778,14473,14473,55711
371,1002835,55711,1000151,1000151,55711,14778,55711,14778,14778,1000151
372,1003079,1000151,55810,55810,1000151,55711,1000151,55711,55711,55810
373,1003180,55810,1000419,1000419,55810,1000151,4410,1000151,1000151,1000419
374,1000158,1000419,14778,1002835,1000419,55810,55810,4410,55810,1002835
375,33002,1002835,1002835,1003079,1002835,1000419,1000419,55810,1000419,1003079
376,1003204,1003079,1003079,1003180,1003079,1002835,1002835,1000419,1002835,1003180
377,1003220,1003180,1003180,20825,1003180,1003079,1003079,1002835,1003079,4410
378,20595,1003204,20825,1003204,20825,1003180,1003180,1003079,1003180,1003204
379,55810,1003220,1003204,1003220,33002,1003204,1003204,1003180,1003204,1003220
