,0,1,2,3,4,5,6,7,8,9
352,4804,59507,47524,8788,35003,52088,206238,43289,24971,35378
353,12709,31510,12695,199188,35426,41327,5603,13032,39216,49675
354,5089,8339,25133,25521,34568,63949,42652,24961,49711,12768
355,60781,3215,44395,1101,42518,29527,15817,44417,42668,12570
356,39878,28812,28792,206420,24776,25515,48362,25596,56329,8426
357,16316,51815,33871,50288,59861,27843,39007,35125,50473,16302
358,43132,24689,58224,48293,20880,58224,8412,60294,28748,61157
359,49931,8251,12767,31042,42306,57069,42000,200114,42306,43709
360,9304,202625,33363,49169,134521,13335,133982,37123,7522,29399
361,20326,60707,264640,394197,327741,267685,196621,18809,49465,27660
362,35369,16,21183,198060,135190,12496,56933,18779,55850,209700
363,327875,262320,11317,41489,39522,158,47727,20783,42675,39020
364,42490,702,207992,18106,209620,201686,28851,394972,398065,41230
365,201814,43847,198985,205893,55933,200906,198415,202562,206062,20953
366,39648,133809,28857,197405,15589,37578,41955,24837,197572,24642
367,49469,44369,200409,202454,205493,30836,13122,28972,52088,3741
368,48139,47794,43619,52336,59775,48102,50446,204467,51164,39935
369,30823,38195,35714,58220,3329,16086,49342,199399,58280,35753
370,43571,42541,8520,41075,50316,16218,29484,21175,61138,202652
371,16097,60781,8391,49037,62000,39028,50348,27831,24776,12374
372,57929,60810,48149,198977,56550,42313,25534,14988,42093,202032
373,208942,20686,47623,2486,34953,2602,12628,60149,25478,208942
374,2200,59676,41275,204880,51395,57269,8365,197207,12824,45009
375,31673,6830,49560,207306,31370,8228,15133,61111,48446,203953
376,680,48511,202196,21127,199389,201211,8391,56472,51515,37680
377,199524,43132,56534,42541,35807,3597,48166,39153,28738,8359
378,203296,31042,42473,31514,3292,8412,8764,31042,12414,8767
379,57707,29134,43708,39608,35046,42908,13036,25512,206177,200155
380,15751,6905,59238,56017,396190,37136,43019,11525,21565,8487
381,1289,134090,33582,9916,133136,132245,201430,28512,13121,63318
382,1887,30298,48971,24309,28573,7992,4538,23881,2510,202242
383,131743,44375,30633,208974,4844,35227,49432,50998,197692,25353
384,28831,204796,47237,25353,41230,45355,204053,398065,43232,8991
385,56876,39816,3741,209553,198330,51167,5563,33932,22773,51495
386,50309,51806,33796,8559,208425,7590,31017,207439,34525,38229
387,47203,6877,48379,200030,52336,8859,39093,21173,51155,55430
388,201557,56055,204994,21699,45005,34093,54632,62225,8542,48471
389,34612,21334,42781,35592,48438,207423,25431,29555,35640,50158
390,15038,24961,43541,21175,51570,29484,61094,9211,394256,28979
391,20523,206549,42669,47992,42699,199846,39935,57929,41495,42669
392,51458,39257,201367,12360,29114,198930,5467,7590,57963,197095
393,199846,34814,204467,8220,212567,15763,5378,12731,48166,201213
394,202422,1213,48957,48386,42303,44395,1241,39257,200519,25381
395,198127,8228,22773,200462,60072,20900,1133,33837,203687,197301
396,48715,48359,7922,12430,8820,28788,62113,50710,39310,210218
397,15895,8331,61111,197467,28738,27800,43826,44941,12768,50668
398,25133,12859,20676,20904,44303,25192,1955,41998,207788,35612
399,43542,5610,42000,3326,39790,16019,42306,35046,34911,43413
400,200272,37705,56933,7896,17488,17117,45766,264744,2519,395853
401,53591,4697,20326,18881,210118,1739,25145,208563,211083,23700
402,44558,39326,198167,135887,3597,46609,22458,37054,4760,211722
403,142616,205893,201106,62227,1741,15699,197252,49902,15540,17705
404,201852,33097,210025,37100,204234,54613,4,201220,36352,3246
405,30886,51426,57119,202113,41435,12110,25542,197227,25460,38505
406,8520,8271,5392,31017,24642,33080,200486,8865,197448,41653
407,33922,12722,5397,199803,19397,13055,59676,8369,5603,9785
408,208210,132167,12975,60036,136972,5578,45345,48971,41966,15598
409,48089,15962,29695,39375,15605,9211,39591,15451,203618,39862
410,327844,62105,31604,8240,201367,5409,201587,20741,577,9147
411,29484,24586,31673,33819,15169,15870,207788,38064,9038,61438
412,1909,16097,196638,13101,15626,12773,41733,327947,31673,16668
413,50316,12963,20849,9268,9188,8560,31712,8763,57571,16117
414,25376,7992,206066,39637,47623,12963,28685,51862,43754,197207
415,205678,20712,39647,41327,50222,31250,199610,39007,197204,33837
416,5539,51604,4739,62275,47331,208627,198570,29527,44303,15557
417,42431,43966,211101,60879,50448,30298,28788,209456,50448,41710
418,49800,48715,43996,203296,15788,41998,8402,15844,42707,21473
419,39790,25234,44712,8447,202872,12767,57728,62099,16019,21430
420,7684,29399,51718,36959,18809,45102,44946,17465,19653,39861
421,2500,3816,7795,14773,327935,46690,63199,45235,17884,1797
422,200043,18121,39544,64116,37054,212865,34749,2381,328411,34553
423,53046,205597,803,47891,15796,50858,24956,44691,133959,60955
424,57469,31115,203352,8468,20804,24560,53550,40864,31069,28812
425,15566,197692,61135,134944,49688,202090,60213,34393,16066,208927
426,2593,1205,200031,35505,13156,55391,58086,8501,34687,30962
427,61189,50716,23889,51819,17676,9147,44084,49893,25534,19969
428,8717,133800,40961,19397,41953,201396,135150,49788,51346,29670
429,203623,56837,13030,23855,48417,204652,43384,198736,24889,47242
430,37386,48747,41966,49272,47524,12570,49893,5396,199993,47203
431,203228,42953,1140,8262,30999,208942,207934,45204,39534,8676
432,55391,56647,16300,39310,6667,58067,34867,8670,44788,8890
433,50163,34936,34372,38001,8508,44788,2856,20686,199103,47992
